City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Raga,SS,2021-02-04 00:05:24,8.4596,25.678,75.51,28,22,1.34
288,Fare,PF,2021-02-04 00:05:24,-16.7,-151.0167,81.07,71,52,9.95
289,Goksun,TR,2021-02-04 00:05:24,38.021,36.4973,46.4,87,75,4.61
290,San Nicolas,PH,2021-02-04 00:05:25,18.1725,120.5953,75.2,69,20,2.3
291,Monkey Bay,MW,2021-02-04 00:05:25,-14.0728,34.9201,77.5,78,100,6.08
292,Sungaipenuh,ID,2021-02-04 00:05:25,-2.0833,101.3833,64.31,95,98,3.44
293,Centralia,US,2021-02-04 00:04:29,46.7162,-122.9543,45.0,87,90,0.58
294,Oistins,BB,2021-02-04 00:05:25,13.0667,-59.5333,78.8,69,20,24.16
295,Georgetown,MY,2021-02-04 00:05:25,5.4112,100.3354,78.8,73,20,3.44
296,Clinton,US,2021-02-04 00:05:22,42.587,-82.9199,32.0,51,1,3.44
297,Axim,GH,2021-02-04 00:03:28,4.8699,-2.2405,79.83,86,19,7.58
298,Munak,IN,2021-02-04 00:05:26,29.5187,76.8486,61.32,50,81,5.55
299,Urubicha,BO,2021-02-04 00:05:26,-15.3833,-62.95,80.1,73,95,1.86
300,Basay,PH,2021-02-04 00:05:26,9.4087,122.64,79.84,75,99,12.17
301,San Policarpo,PH,2021-02-04 00:05:26,12.1791,125.5072,81.01,81,11,15.77
302,Moore,US,2021-02-04 00:01:21,35.3395,-97.4867,62.6,51,1,18.41
303,Meybod,IR,2021-02-04 00:05:26,32.2501,54.0166,39.2,30,0,2.3
304,Avera,US,2021-02-04 00:05:27,33.194,-82.5271,42.8,45,1,4.61
305,Ekhabi,RU,2021-02-04 00:03:10,53.5102,142.9671,-22.88,79,0,16.84
306,Souillac,MU,2021-02-04 00:05:27,-20.5167,57.5167,78.8,83,75,9.22
307,Saint George,US,2021-02-04 00:05:27,37.1041,-113.5841,64.99,25,1,16.11
308,Altay,CN,2021-02-04 00:05:27,47.8667,88.1167,15.39,88,99,1.12
309,Korla,CN,2021-02-04 00:05:27,41.7597,86.1469,24.22,85,0,2.68
310,Bilibino,RU,2021-02-04 00:05:27,68.0546,166.4372,-6.02,78,71,8.93
311,Kyra,RU,2021-02-04 00:05:28,49.5776,111.9753,1.0,81,61,3.11
312,Khatanga,RU,2021-02-04 00:05:28,71.9667,102.5,-9.87,89,98,11.86
313,La Plata,AR,2021-02-04 00:05:28,-34.9215,-57.9545,71.01,78,67,1.99
314,Fairbanks,US,2021-02-04 00:05:02,64.8378,-147.7164,-7.6,77,90,4.61
315,Bronte,IT,2021-02-04 00:05:28,37.7895,14.8342,54.0,93,0,8.05
316,Cochrane,CA,2021-02-04 00:05:28,51.1834,-114.4687,10.0,78,1,3.4
317,Haileybury,CA,2021-02-04 00:05:28,47.449,-79.6373,21.2,73,1,5.75
318,Vao,NC,2021-02-04 00:05:29,-22.6667,167.4833,78.71,86,88,22.55
319,Makakilo City,US,2021-02-04 00:05:29,21.3469,-158.0858,73.4,73,75,14.97
320,Sakakah,SA,2021-02-04 00:02:29,29.9697,40.2064,60.8,39,40,3.44
321,Katherine,AU,2021-02-04 00:05:29,-14.4667,132.2667,84.2,74,75,12.66
322,Clyde River,CA,2021-02-04 00:05:29,70.4692,-68.5914,-20.2,76,75,2.3
323,Ghanzi,BW,2021-02-04 00:05:29,-21.5667,21.7833,67.69,91,98,4.99
324,Yermekeyevo,RU,2021-02-04 00:05:29,54.0761,53.6712,25.43,98,98,5.77
325,Sudogda,RU,2021-02-04 00:05:29,55.9539,40.8629,25.88,98,100,7.54
326,Necochea,AR,2021-02-04 00:05:30,-38.5473,-58.7368,63.0,74,0,9.64
327,Nabire,ID,2021-02-04 00:05:30,-3.3667,135.4833,76.59,89,100,1.66
328,Saint-Augustin,CA,2021-02-04 00:05:30,51.226,-58.6502,35.38,97,100,13.87
329,Lavrentiya,RU,2021-02-04 00:05:30,65.5833,-171.0,-14.15,83,0,14.27
330,Atambua,ID,2021-02-04 00:02:45,-9.1061,124.8925,73.22,94,100,3.74
331,Carutapera,BR,2021-02-04 00:01:28,-1.195,-46.02,78.84,83,7,8.3
332,Eyl,SO,2021-02-04 00:05:30,7.9803,49.8164,69.04,72,39,17.81
333,Tazovskiy,RU,2021-02-04 00:05:30,67.4667,78.7,-8.9,91,97,7.65
334,Yakeshi,CN,2021-02-04 00:05:31,49.2833,120.7333,-24.32,86,92,1.77
335,Enumclaw,US,2021-02-04 00:05:31,47.2043,-121.9915,46.99,81,96,1.74
336,Rocha,UY,2021-02-04 00:05:31,-34.4833,-54.3333,66.87,95,100,7.02
337,Cayenne,GF,2021-02-04 00:05:31,4.9333,-52.3333,80.6,83,75,13.8
338,Cockburn Town,TC,2021-02-04 00:00:55,21.4612,-71.1419,69.8,68,75,3.44
339,Bambous Virieux,MU,2021-02-04 00:05:31,-20.3428,57.7575,78.8,83,75,9.22
340,Rock Sound,BS,2021-02-04 00:05:31,24.9,-76.2,67.03,55,0,17.43
341,Victoria,HK,2021-02-04 00:02:15,22.2855,114.1577,64.0,66,0,12.17
342,Kolyvan,RU,2021-02-04 00:05:31,55.3053,82.7391,21.2,86,75,6.71
343,Broome,US,2021-02-04 00:05:32,42.2506,-75.833,28.99,74,90,16.11
344,Anchorage,US,2021-02-04 00:05:32,61.2181,-149.9003,16.0,79,90,3.44
345,Codrington,AU,2021-02-04 00:05:32,-38.2667,141.9667,76.24,40,99,8.28
346,Toba Tek Singh,PK,2021-02-04 00:05:32,30.9743,72.4827,49.46,68,0,7.63
347,Kalmunai,LK,2021-02-04 00:05:32,7.4167,81.8167,75.4,82,80,10.11
348,Union,US,2021-02-04 00:05:04,40.6334,-74.2663,34.0,60,75,13.8
349,Itoman,JP,2021-02-04 00:05:32,26.1247,127.6694,62.6,63,20,8.05
350,Caravelas,BR,2021-02-04 00:05:33,-17.7125,-39.2481,76.6,86,39,6.13
351,Port Keats,AU,2021-02-04 00:05:33,-14.25,129.55,86.13,73,97,9.15
352,Santiago De Cuba,CU,2021-02-04 00:05:33,20.0247,-75.8219,73.4,56,40,9.22
353,Port Macquarie,AU,2021-02-04 00:05:33,-31.4333,152.9167,82.99,55,3,1.01
354,Mezhdurechensk,RU,2021-02-04 00:05:33,53.6942,88.0603,28.72,97,100,11.23
355,Nanchang,CN,2021-02-04 00:05:34,28.6833,115.8833,54.34,81,100,6.51
356,Surt,LY,2021-02-04 00:05:34,31.2089,16.5887,58.24,80,0,3.09
357,Nara,JP,2021-02-04 00:02:39,34.6851,135.8049,39.0,70,40,2.3
358,Khobi,GE,2021-02-04 00:05:34,42.3156,41.8987,37.4,81,0,5.75
359,Bubaque,GW,2021-02-04 00:05:34,11.2833,-15.8333,78.44,68,82,13.2
360,Hazorasp,UZ,2021-02-04 00:05:34,41.3194,61.0742,30.2,100,77,2.3
361,Patitirion,GR,2021-02-04 00:05:34,39.15,23.8667,55.4,88,0,5.75
362,Fukue,JP,2021-02-04 00:00:37,32.6881,128.8419,48.2,76,75,2.3
363,Thaba-Tseka,LS,2021-02-04 00:05:35,-29.522,28.6084,50.63,89,99,1.72
364,Bilma,NE,2021-02-04 00:05:35,18.6853,12.9164,61.75,31,0,14.67
365,Yantzaza,EC,2021-02-04 00:05:35,-3.8278,-78.7594,70.88,83,43,0.58
366,Magalia,US,2021-02-04 00:05:35,39.8121,-121.5783,53.01,58,75,5.75
367,Eureka,US,2021-02-04 00:03:11,40.8021,-124.1637,54.0,66,1,12.66
368,Cordoba,AR,2021-02-04 00:02:47,-31.4135,-64.1811,73.0,64,20,5.75
369,Tarauaca,BR,2021-02-04 00:05:35,-8.1614,-70.7656,75.97,88,86,2.19
370,Balykshi,KZ,2021-02-04 00:05:35,47.0667,51.8667,30.2,100,90,4.47
371,San Jose De Guanipa,VE,2021-02-04 00:05:36,8.8872,-64.1651,80.69,66,58,15.05
372,Ploemeur,FR,2021-02-04 00:05:36,47.7333,-3.4333,48.99,100,75,5.75
373,Chipinge,ZW,2021-02-04 00:05:36,-20.1883,32.6236,66.18,100,80,3.22
374,Selikhino,RU,2021-02-04 00:05:36,50.3672,137.4996,-19.35,85,100,11.21
375,Cap Malheureux,MU,2021-02-04 00:05:36,-19.9842,57.6142,75.0,89,8,3.0
376,Bairiki,KI,2021-02-04 00:05:36,1.3292,172.9752,84.2,74,20,10.36
377,Pindwara,IN,2021-02-04 00:05:36,24.8,73.0667,58.33,43,0,2.84
378,Flin Flon,CA,2021-02-04 00:04:59,54.7682,-101.865,5.0,85,90,9.22
379,Amga,RU,2021-02-04 00:05:37,60.8953,131.9608,-42.79,78,74,1.48
380,Urumqi,CN,2021-02-04 00:05:37,43.801,87.6005,15.8,92,55,2.24
381,Omboue,GA,2021-02-04 00:05:37,-1.5746,9.2618,78.46,86,100,3.58
382,Doha,QA,2021-02-04 00:05:37,25.2867,51.5333,62.6,77,0,2.3
383,Pisco,PE,2021-02-04 00:05:31,-13.7,-76.2167,73.99,78,0,18.41
384,Tautira,PF,2021-02-04 00:05:37,-17.7333,-149.15,77.0,88,75,3.44
385,Daru,PG,2021-02-04 00:04:21,-9.0763,143.2092,84.52,71,70,12.62
386,Kulhudhuffushi,MV,2021-02-04 00:05:39,6.6221,73.07,81.54,67,1,5.95
387,Wajir,KE,2021-02-04 00:05:39,1.7471,40.0573,73.15,67,46,15.59
388,Nauta,PE,2021-02-04 00:05:39,-4.5061,-73.5757,78.8,77,99,0.89
389,Livani,LV,2021-02-04 00:05:39,56.3543,26.1758,17.04,97,74,3.6
390,Lagoa,PT,2021-02-04 00:05:39,39.05,-27.9833,54.03,66,74,28.63
391,Guerrero Negro,MX,2021-02-04 00:05:40,27.9769,-114.0611,65.34,69,80,17.74
392,Copiapo,CL,2021-02-04 00:03:42,-27.3667,-70.3333,60.8,82,0,12.66
393,Chilliwack,CA,2021-02-04 00:05:40,49.1747,-121.9443,46.99,57,18,3.44
394,Nanma,CN,2021-02-04 00:01:50,36.1817,118.1583,30.0,48,1,3.69
395,Elko,US,2021-02-04 00:05:40,41.0002,-115.5012,34.0,74,98,15.01
396,Road Town,VG,2021-02-04 00:05:40,18.4167,-64.6167,78.8,73,20,4.61
397,Zlitan,LY,2021-02-04 00:05:40,32.4674,14.5687,57.25,80,0,3.89
398,Norman Wells,CA,2021-02-04 00:05:40,65.282,-126.8329,-34.6,67,75,9.22
399,Timbiqui,CO,2021-02-04 00:05:41,2.7717,-77.6654,76.95,90,100,2.91
400,Telimele,GN,2021-02-04 00:05:41,10.9167,-13.3333,65.3,84,40,0.98
401,Burnie,AU,2021-02-04 00:05:41,-41.0667,145.9167,70.0,66,54,5.01
402,Tianpeng,CN,2021-02-04 00:05:41,30.9866,103.9393,50.0,1,59,4.34
403,Muravlenko,RU,2021-02-04 00:05:41,63.7898,74.523,-6.0,92,76,8.81
404,Port Blair,IN,2021-02-04 00:05:41,11.6667,92.75,76.93,76,99,9.42
405,Usogorsk,RU,2021-02-04 00:05:42,63.4106,48.6872,4.68,94,100,4.54
406,Delta Del Tigre,UY,2021-02-04 00:05:42,-34.7633,-56.3853,69.01,88,90,8.05
407,Dhidhdhoo,MV,2021-02-04 00:05:42,6.8833,73.1,81.75,67,13,5.77
408,Pacific Grove,US,2021-02-04 00:03:31,36.6177,-121.9166,55.99,62,1,10.36
409,Kiama,AU,2021-02-04 00:05:42,-34.6833,150.8667,79.0,68,26,7.0
410,Prince Rupert,CA,2021-02-04 00:05:42,54.3161,-130.3201,39.2,93,90,10.36
411,Healdsburg,US,2021-02-04 00:05:42,38.6105,-122.8692,55.99,82,75,5.08
412,Ballina,AU,2021-02-04 00:05:43,-28.8667,153.5667,78.8,69,40,5.75
413,Ontario,US,2021-02-04 00:05:43,34.0633,-117.6509,64.99,52,90,12.66
414,Touros,BR,2021-02-04 00:05:43,-5.1989,-35.4608,78.8,83,40,6.91
415,Russell,US,2021-02-04 00:05:43,32.3502,-85.1999,50.0,45,1,5.46
416,Laguna,US,2021-02-04 00:05:41,38.421,-121.4238,57.99,58,90,5.75
417,Baglung,NP,2021-02-04 00:05:43,28.2719,83.5898,47.62,42,0,6.2
418,Muli,MV,2021-02-04 00:05:44,2.9167,73.5667,81.45,78,100,17.63
419,Dalby,AU,2021-02-04 00:05:44,-27.1833,151.2667,86.0,34,0,5.01
420,Cabedelo,BR,2021-02-04 00:04:02,-6.9811,-34.8339,80.6,78,20,6.91
421,Kuytun,RU,2021-02-04 00:05:44,54.3419,101.5036,23.83,97,100,13.13
422,Manzil Kamil,TN,2021-02-04 00:05:44,35.6248,10.6673,59.0,76,47,9.22
423,Udachnyy,RU,2021-02-04 00:02:52,66.4167,112.4,-23.94,84,100,1.81
424,Chapais,CA,2021-02-04 00:05:45,49.7834,-74.8492,23.0,54,75,12.66
425,Wageningen,NL,2021-02-04 00:05:45,51.9667,5.6667,46.99,100,75,10.36
426,Ulaangom,MN,2021-02-04 00:05:45,49.9811,92.0667,-12.87,88,98,0.85
427,Coari,BR,2021-02-04 00:00:53,-4.085,-63.1414,76.93,94,93,1.01
428,Kudahuvadhoo,MV,2021-02-04 00:05:45,2.6708,72.8944,81.37,79,99,17.49
429,Vilhena,BR,2021-02-04 00:05:46,-12.7406,-60.1458,73.4,100,0,2.3
430,Weihe,CN,2021-02-04 00:05:46,32.9952,105.3247,37.45,74,96,2.37
431,Boden,SE,2021-02-04 00:05:46,65.8252,21.6886,5.0,92,67,6.91
432,Anloga,GH,2021-02-04 00:05:46,5.7947,0.8973,84.2,84,40,11.5
433,Sao Joao Del Rei,BR,2021-02-04 00:01:08,-21.1356,-44.2617,75.2,57,40,3.44
434,Umm Lajj,SA,2021-02-04 00:05:47,25.0213,37.2685,74.91,70,48,1.16
435,Benghazi,LY,2021-02-04 00:05:47,32.1167,20.0667,60.26,81,0,9.44
436,Palencia,ES,2021-02-04 00:05:47,42.4167,-4.5,46.0,84,73,4.0
437,Bonavista,CA,2021-02-04 00:05:47,48.6499,-53.1147,46.99,100,100,6.91
438,Mahenge,TZ,2021-02-04 00:05:47,-8.6833,36.7167,63.23,100,97,0.96
439,Griffith,US,2021-02-04 00:05:48,41.5284,-87.4237,28.4,79,1,5.75
440,Salinas,US,2021-02-04 00:02:15,36.6777,-121.6555,57.2,58,1,8.05
441,Calabozo,VE,2021-02-04 00:05:48,8.9242,-67.4293,87.94,41,33,5.06
442,Aranos,NA,2021-02-04 00:05:48,-24.1333,19.1167,74.37,32,82,6.02
443,Heiloo,NL,2021-02-04 00:05:48,52.6,4.7,46.0,95,100,4.0
444,Fereydun Kenar,IR,2021-02-04 00:04:01,36.6864,52.5225,53.42,68,98,2.91
445,Varkkallai,IN,2021-02-04 00:05:48,8.7341,76.7067,78.8,83,20,2.3
446,Fougamou,GA,2021-02-04 00:05:49,-1.2154,10.5838,75.74,92,99,0.25
447,Shiyan,CN,2021-02-04 00:05:49,32.6475,110.7781,42.39,55,61,3.22
448,Pueblo Viejo,DO,2021-02-04 00:05:49,18.4,-70.7676,55.99,1,3,5.82
449,Amapa,BR,2021-02-04 00:05:49,1.0,-52.0,73.4,98,95,2.26
450,Sabang,ID,2021-02-04 00:05:49,5.8933,95.3214,81.68,77,88,23.31
451,Farafangana,MG,2021-02-04 00:05:49,-22.8167,47.8333,77.27,87,13,3.67
452,Haines Junction,CA,2021-02-04 00:05:49,60.7522,-137.5108,-4.0,50,100,1.14
453,Saint Anthony,US,2021-02-04 00:02:05,45.0205,-93.218,33.8,74,20,16.11
454,Chernyshevskiy,RU,2021-02-04 00:05:50,63.0128,112.4714,-28.77,86,100,2.37
455,Xiaoshi,CN,2021-02-04 00:05:50,41.2971,124.1209,3.2,60,0,8.95
456,Ribeira Brava,PT,2021-02-04 00:05:50,32.65,-17.0667,53.01,71,39,3.0
457,Oktyabrskiy,RU,2021-02-04 00:05:50,54.4815,53.471,21.16,97,96,3.33
458,Balikpapan,ID,2021-02-04 00:05:50,-1.2675,116.8289,76.3,91,100,4.25
459,Sai Buri,TH,2021-02-04 00:05:50,6.7013,101.6168,74.07,83,80,10.09
460,Orlik,RU,2021-02-04 00:05:50,52.5178,99.825,11.19,89,100,5.48
461,Inzer,RU,2021-02-04 00:05:51,54.2167,57.5556,27.82,97,100,3.02
462,Sajanan,TN,2021-02-04 00:05:51,37.0573,9.2426,51.8,87,20,8.05
463,Severnoye,RU,2021-02-04 00:05:51,56.3491,78.3619,3.18,94,24,7.67
464,Ucluelet,CA,2021-02-04 00:02:27,48.9329,-125.5528,45.0,76,90,6.91
465,Mantua,IT,2021-02-04 00:05:51,45.1667,10.7833,44.01,98,92,5.01
466,Takoradi,GH,2021-02-04 00:05:51,4.8845,-1.7554,80.2,84,52,8.77
467,Yauya,PE,2021-02-04 00:05:52,-8.9833,-77.3,54.7,69,96,2.77
468,Shakawe,BW,2021-02-04 00:05:52,-18.3667,21.85,68.52,95,100,2.98
469,Launceston,AU,2021-02-04 00:05:52,-41.45,147.1667,66.2,72,90,3.44
470,Kichera,RU,2021-02-04 00:05:52,55.9375,110.0997,-3.73,86,100,2.1
471,Marigot,MF,2021-02-04 00:05:24,18.0667,-63.0833,79.0,83,40,11.5
472,Trairi,BR,2021-02-04 00:05:52,-3.2778,-39.2689,79.86,80,27,11.56
473,Naze,JP,2021-02-04 00:05:52,28.3667,129.4833,50.0,93,20,2.3
474,Pandamatenga,BW,2021-02-04 00:05:52,-18.5278,25.627,66.72,95,100,5.66
475,Bereda,ES,2021-02-04 00:05:52,43.2686,-7.5406,48.99,83,61,10.0
476,Ankazoabo,MG,2021-02-04 00:05:53,-22.2833,44.5167,75.61,65,31,4.74
477,Imbituba,BR,2021-02-04 00:01:11,-28.24,-48.6703,82.4,78,75,5.75
478,Luderitz,NA,2021-02-04 00:05:02,-26.6481,15.1594,66.13,72,0,12.68
479,Qaqortoq,GL,2021-02-04 00:05:53,60.7167,-46.0333,12.2,57,1,10.36
480,Inhambane,MZ,2021-02-04 00:05:53,-23.865,35.3833,77.65,90,97,3.85
481,Tessalit,ML,2021-02-04 00:02:10,20.1986,1.0114,68.32,21,0,14.41
482,Qiyang,CN,2021-02-04 00:05:53,26.5911,111.8474,55.15,81,89,3.87
483,Penzance,GB,2021-02-04 00:05:53,50.1186,-5.5371,46.4,87,3,14.97
484,Narsaq,GL,2021-02-04 00:05:54,60.9167,-46.05,12.2,57,0,10.36
485,Albury,AU,2021-02-04 00:05:54,-36.0833,146.9167,80.6,50,64,16.11
486,Apt,FR,2021-02-04 00:05:54,43.8833,5.4,42.8,93,33,2.91
487,Czestochowa,PL,2021-02-04 00:05:54,50.7965,19.1241,41.0,93,0,19.57
488,Chiredzi,ZW,2021-02-04 00:01:59,-21.05,31.6667,70.75,97,60,1.25
489,Xai-Xai,MZ,2021-02-04 00:05:54,-25.0519,33.6442,72.5,96,92,4.5
490,Taltal,CL,2021-02-04 00:01:06,-25.4,-70.4833,66.34,74,84,3.74
491,Kaifeng,CN,2021-02-04 00:05:55,34.7911,114.3483,28.4,69,6,3.83
492,Mackay,AU,2021-02-04 00:05:55,-21.15,149.2,84.0,78,20,10.36
493,Farah,AF,2021-02-04 00:05:55,32.5,62.5,39.27,69,0,1.45
494,Saint-Pierre,RE,2021-02-04 00:05:55,-21.3393,55.4781,77.0,73,0,5.75
495,Biak,ID,2021-02-04 00:05:55,-0.9131,122.8766,76.39,84,100,2.71
496,Cumana,VE,2021-02-04 00:02:18,10.4635,-64.1775,77.7,85,15,12.33
497,Mareeba,AU,2021-02-04 00:05:55,-17.0,145.4333,88.0,75,82,4.0
498,Tual,ID,2021-02-04 00:05:55,-5.6667,132.75,83.55,76,100,18.75
499,Impfondo,CG,2021-02-04 00:05:56,1.6381,18.0667,77.43,77,100,3.33
500,Kusti,SD,2021-02-04 00:05:56,13.1629,32.6635,79.36,19,0,8.12
501,Kjollefjord,NO,2021-02-04 00:05:56,70.9457,27.3465,28.4,93,90,24.16
502,Hami,CN,2021-02-04 00:05:56,42.8,93.45,23.29,84,1,2.13
503,Dyersburg,US,2021-02-04 00:05:56,36.0345,-89.3856,43.0,60,1,3.44
504,Bud,US,2021-02-04 00:05:56,39.447,-86.1758,30.0,81,1,1.25
505,Cabra,ES,2021-02-04 00:05:56,37.4725,-4.4421,51.8,93,75,4.61
506,Santa Fe,AR,2021-02-04 00:02:46,-31.6333,-60.7,75.99,71,36,3.0
507,Opuwo,NA,2021-02-04 00:05:57,-18.0607,13.84,69.33,46,75,3.74
508,Hangal,IN,2021-02-04 00:05:57,14.7667,75.1333,67.19,76,14,8.01
509,Nyurba,RU,2021-02-04 00:05:57,63.2842,118.3319,-22.29,86,100,4.09
510,San Carlos De Bariloche,AR,2021-02-04 00:05:57,-41.1456,-71.3082,82.4,14,20,6.91
511,Petropavlovsk-Kamchatskiy,RU,2021-02-04 00:02:59,53.0452,158.6483,17.6,45,100,13.42
512,Kanel,SN,2021-02-04 00:05:57,15.4916,-13.1763,78.8,34,0,2.3
513,Nelson Bay,AU,2021-02-04 00:05:58,-32.7167,152.15,80.6,57,0,12.66
514,Lake Havasu City,US,2021-02-04 00:05:58,34.4839,-114.3224,77.0,19,1,5.75
515,Smithers,CA,2021-02-04 00:05:58,54.7804,-127.1743,23.0,80,90,8.05
516,Nchelenge,ZM,2021-02-04 00:05:58,-9.3451,28.734,68.58,88,64,6.85
517,Linxia,CN,2021-02-04 00:05:58,35.6003,103.2064,26.85,66,100,2.57
518,Galle,LK,2021-02-04 00:05:59,6.0367,80.217,75.9,88,98,3.13
519,Mezen,RU,2021-02-04 00:06:00,65.8522,44.24,-0.17,93,81,5.03
520,Suifenhe,CN,2021-02-04 00:06:00,44.4,131.1667,-8.99,84,0,7.38
521,Padang,ID,2021-02-04 00:06:00,-0.9492,100.3543,73.4,94,20,1.14
522,Indian Head,US,2021-02-04 00:06:00,38.6001,-77.1622,41.0,48,1,13.8
523,Ixtapa,MX,2021-02-04 00:06:00,20.7,-105.2,73.4,83,1,9.22
524,Tuxpan,MX,2021-02-04 00:06:00,19.55,-103.4,78.8,57,40,6.6
525,Puerto El Triunfo,SV,2021-02-04 00:06:00,13.2833,-88.55,78.8,61,0,3.44
526,Roberval,CA,2021-02-04 00:01:18,48.5168,-72.2324,28.4,93,90,6.91
527,Nan,TH,2021-02-04 00:06:00,18.8333,100.6667,60.8,100,14,3.44
528,Ngunguru,NZ,2021-02-04 00:06:01,-35.6167,174.5,78.01,60,70,10.0
529,Svetlaya,RU,2021-02-04 00:06:01,46.5389,138.3297,-5.8,84,41,5.53
530,Brighton,GB,2021-02-04 00:06:01,50.8284,-0.1395,42.01,99,73,1.99
531,Verkhnevilyuysk,RU,2021-02-04 00:06:01,63.4453,120.3167,-24.72,86,100,4.56
532,Campo Do Brito,BR,2021-02-04 00:06:01,-10.7333,-37.4933,80.6,74,20,9.22
533,Teguise,ES,2021-02-04 00:06:01,29.0605,-13.564,62.6,72,75,4.61
534,Hofn,IS,2021-02-04 00:01:10,64.2539,-15.2082,30.92,92,97,15.1
535,Yeniseysk,RU,2021-02-04 00:06:01,58.4497,92.1703,2.64,93,91,5.82
536,Robertson,US,2021-02-04 00:06:02,36.5167,-86.8667,36.0,64,1,0.56
537,Sibolga,ID,2021-02-04 00:06:02,1.7427,98.7792,75.52,82,93,4.03
538,Zharkent,KZ,2021-02-04 00:06:02,44.1628,80.0,27.81,89,27,1.66
539,Kozhva,RU,2021-02-04 00:06:02,65.1073,57.0459,2.35,94,94,4.29
540,Bilecik,TR,2021-02-04 00:04:29,40.0,30.1667,42.8,100,47,4.27
541,Matagami,CA,2021-02-04 00:06:03,49.7502,-77.6328,10.4,92,1,10.36
542,Meulaboh,ID,2021-02-04 00:04:58,4.1363,96.1285,75.72,88,97,5.48
543,Westport,US,2021-02-04 00:03:27,41.1415,-73.3579,34.0,64,90,12.66
544,Guymon,US,2021-02-04 00:06:03,36.6828,-101.4816,71.6,23,1,9.22
545,Bahia De Caraquez,EC,2021-02-04 00:06:03,-0.6,-80.4167,78.8,83,75,5.75
546,Sebeta,ET,2021-02-04 00:06:03,8.9167,38.6167,50.49,43,0,1.74
547,Arkhipo-Osipovka,RU,2021-02-04 00:06:03,44.37,38.52,51.31,63,100,6.2
